,lever,ball,door,stick
7885,363,186,1443,124
7886,363,186,1444,124
7887,363,186,1445,124
7888,363,186,1446,124
7889,363,186,1447,124
7890,363,186,1448,124
7891,363,186,1449,124
7892,363,186,1450,124
7893,363,186,1451,124
7894,363,186,1452,124
7895,363,186,1453,124
7896,363,186,1454,124
7897,363,186,1455,124
7898,363,186,1456,124
7899,363,186,1457,124
7900,363,186,1458,124
7901,363,186,1459,124
7902,363,186,1460,124
7903,363,186,1461,124
7904,363,186,1462,124
7905,363,186,1463,124
7906,363,186,1464,124
7907,363,186,1465,124
7908,363,186,1466,124
7909,363,186,1467,124
7910,363,186,1468,124
7911,363,186,1469,124
7912,363,186,1470,124
7913,363,186,1471,124
7914,363,186,1472,124
7915,363,186,1473,124
7916,363,186,1474,124
7917,363,186,1475,124
7918,363,186,1476,124
7919,363,186,1477,124
7920,363,186,1478,124
7921,363,186,1479,124
7922,363,186,1480,124
7923,363,186,1481,124
7924,363,186,1482,124
7925,363,186,1483,124
7926,363,186,1484,124
7927,363,186,1485,124
7928,363,186,1486,124
7929,363,186,1487,124
7930,363,186,1488,124
7931,363,186,1489,124
7932,363,186,1490,124
7933,363,186,1491,124
7934,363,186,1492,124
7935,363,186,1493,124
7936,363,186,1494,124
7937,363,186,1495,124
7938,363,186,1496,124
7939,363,186,1497,124
7940,363,186,1498,124
7941,363,186,1499,124
7942,363,186,1500,124
7943,363,186,1501,124
7944,363,186,1502,124
7945,363,186,1503,124
7946,363,186,1504,124
7947,363,186,1505,124
7948,363,186,1506,124
7949,363,186,1507,124
7954,363,186,1508,124
7955,363,186,1509,124
7956,363,186,1510,124
7957,363,186,1511,124
7958,363,186,1512,124
7959,363,186,1513,124
7960,363,186,1514,124
7961,363,186,1515,124
7962,363,186,1516,124
7963,363,186,1517,124
7964,363,186,1518,124
7965,363,186,1519,124
7966,363,186,1520,124
7967,363,186,1521,124
7968,363,186,1522,124
7969,363,186,1523,124
7970,363,186,1524,124
7971,363,186,1525,124
7972,363,186,1526,124
7973,363,186,1527,124
7974,363,186,1528,124
7975,363,186,1529,124
7976,363,186,1530,124
7977,363,186,1531,124
7978,363,186,1532,124
7979,363,186,1533,124
7980,363,186,1534,124
7981,363,186,1535,124
7982,363,186,1536,124
7985,363,186,1537,124
7990,363,186,1538,124
8073,363,186,1539,124
8085,363,186,1540,124
8086,363,186,1541,124
8087,363,186,1542,124
8090,363,186,1543,124
8091,363,186,1544,124
8092,363,186,1545,124
8093,363,186,1546,124
8094,363,186,1547,124
8095,363,186,1548,124
8105,363,186,1549,124
8106,363,186,1550,124
8107,363,186,1551,124
8108,363,186,1552,124
8109,363,186,1553,124
8110,363,186,1554,124
8111,363,186,1555,124
8112,363,186,1556,124
8113,363,186,1557,124
8123,363,187,1557,124
8124,363,188,1557,124
8125,363,189,1557,124
8126,363,190,1557,124
8127,363,191,1557,124
8128,363,192,1557,124
8129,363,193,1557,124
8138,363,194,1557,124
8139,363,195,1557,124
8140,363,196,1557,124
8141,363,197,1557,124
8154,363,198,1557,124
8155,363,199,1557,124
8156,363,200,1557,124
8157,363,201,1557,124
8158,363,202,1557,124
8159,363,203,1557,124
8162,363,204,1557,124
8163,363,205,1557,124
8164,363,206,1557,124
8165,363,207,1557,124
8166,363,208,1557,124
8167,363,209,1557,124
8168,363,210,1557,124
8169,363,211,1557,124
8170,363,212,1557,124
8171,363,213,1557,124
8172,363,214,1557,124
8253,363,214,1557,125
8254,363,214,1557,126
8255,363,214,1557,127
8256,363,214,1557,128
8257,363,214,1557,129
11671,364,214,1557,129
11672,365,214,1557,129
11673,366,214,1557,129
11674,367,214,1557,129
11675,368,214,1557,129
11676,369,214,1557,129
11677,370,214,1557,129
11678,371,214,1557,129
11679,372,214,1557,129
11680,373,214,1557,129
11681,374,214,1557,129
11682,375,214,1557,129
11683,376,214,1557,129
12215,376,214,1558,129
12216,376,214,1559,129
12217,376,214,1560,129
12218,376,214,1561,129
12219,376,214,1562,129
12220,376,214,1563,129
12221,376,214,1564,129
12222,376,214,1565,129
12223,376,214,1566,129
12224,376,214,1567,129
12233,376,214,1568,129
12234,376,214,1569,129
12235,376,214,1570,129
12236,376,214,1571,129
12237,376,214,1572,129
12238,376,214,1573,129
12239,376,214,1574,129
12240,376,214,1575,129
12241,376,214,1576,129
12242,376,214,1577,129
12277,376,214,1578,129
12278,376,214,1579,129
12279,376,214,1580,129
12280,376,214,1581,129
12281,376,214,1582,129
12282,376,214,1583,129
12283,376,214,1584,129
12284,376,214,1585,129
12285,376,214,1586,129
12286,376,214,1587,129
12287,376,214,1588,129
12288,376,214,1589,129
12289,376,214,1590,129
12290,376,214,1591,129
12291,376,214,1592,129
12292,376,214,1593,129
12293,376,214,1594,129
12294,376,214,1595,129
12295,376,214,1596,129
12296,376,214,1597,129
12297,376,214,1598,129
12298,376,214,1599,129
12299,376,214,1600,129
12300,376,214,1601,129
12301,376,214,1602,129
12302,376,214,1603,129
12303,376,214,1604,129
12304,376,214,1605,129
12305,376,214,1606,129
12306,376,214,1607,129
12307,376,214,1608,129
12308,376,214,1609,129
12309,376,214,1610,129
12310,376,214,1611,129
12311,376,214,1612,129
12312,376,214,1613,129
12313,376,214,1614,129
12314,376,214,1615,129
12315,376,214,1616,129
12316,376,214,1617,129
12317,376,214,1618,129
12343,376,214,1619,129
12344,376,214,1620,129
12345,376,214,1621,129
12346,376,214,1622,129
12357,376,214,1623,129
12358,376,214,1624,129
12359,376,214,1625,129
12360,376,214,1626,129
12361,376,214,1627,129
12362,376,214,1628,129
12363,376,214,1629,129
12364,376,214,1630,129
12365,376,214,1631,129
12366,376,214,1632,129
12367,376,214,1633,129
12368,376,214,1634,129
12369,376,214,1635,129
12408,376,214,1635,130
12409,376,214,1635,131
12410,376,214,1635,132
12411,376,214,1635,133
12412,376,214,1635,134
12413,376,214,1635,135
12414,376,214,1635,136
12415,376,214,1635,137
12416,376,214,1635,138
12417,376,214,1635,139
12418,376,214,1635,140
12419,376,214,1635,141
12424,376,214,1635,142
12425,376,214,1635,143
12426,376,214,1635,144
12427,376,214,1635,145
12428,376,214,1635,146
12429,376,214,1635,147
12430,376,214,1635,148
12431,376,214,1635,149
12432,376,214,1635,150
12433,376,214,1635,151
12456,376,214,1635,152
12457,376,214,1635,153
12458,376,214,1635,154
12459,376,214,1635,155
12460,376,214,1635,156
12461,376,214,1635,157
12462,376,214,1635,158
12463,376,214,1635,159
12464,376,214,1635,160
12465,376,214,1635,161
12489,376,214,1635,162
12490,376,214,1635,163
12491,376,214,1635,164
12492,376,214,1635,165
12493,376,214,1635,166
12494,376,214,1635,167
12564,376,214,1635,168
12565,376,214,1635,169
12566,376,214,1635,170
12567,376,214,1635,171
12568,376,214,1635,172
12569,376,214,1635,173
14001,377,214,1635,173
14002,378,214,1635,173
14003,379,214,1635,173
14004,380,214,1635,173
14005,381,214,1635,173
14006,382,214,1635,173
14007,383,214,1635,173
14008,384,214,1635,173
14015,385,214,1635,173
14016,386,214,1635,173
14017,387,214,1635,173
14250,388,214,1635,173
14251,389,214,1635,173
14252,390,214,1635,173
14253,391,214,1635,173
14266,392,214,1635,173
14267,393,214,1635,173
14268,394,214,1635,173
14269,395,214,1635,173
14270,396,214,1635,173
14271,397,214,1635,173
14272,398,214,1635,173
14273,399,214,1635,173
14274,400,214,1635,173
14275,401,214,1635,173
14276,402,214,1635,173
14277,403,214,1635,173
14278,404,214,1635,173
14279,405,214,1635,173
14280,406,214,1635,173
14281,407,214,1635,173
14282,408,214,1635,173
14285,409,214,1635,173
14289,410,214,1635,173
14293,411,214,1635,173
14294,412,214,1635,173
14295,413,214,1635,173
14296,414,214,1635,173
14297,415,214,1635,173
14298,416,214,1635,173
14299,417,214,1635,173
14300,418,214,1635,173
14301,419,214,1635,173
14302,420,214,1635,173
14303,421,214,1635,173
14304,422,214,1635,173
14305,423,214,1635,173
14306,424,214,1635,173
14307,425,214,1635,173
14308,426,214,1635,173
14311,427,214,1635,173
14312,428,214,1635,173
14313,429,214,1635,173
14314,430,214,1635,173
14315,431,214,1635,173
14316,432,214,1635,173
14317,433,214,1635,173
14318,434,214,1635,173
14319,435,214,1635,173
14320,436,214,1635,173
14321,437,214,1635,173
14322,438,214,1635,173
14323,439,214,1635,173
14324,440,214,1635,173
14325,441,214,1635,173
14326,442,214,1635,173
14327,443,214,1635,173
14328,444,214,1635,173
14329,445,214,1635,173
14365,445,214,1636,173
14366,445,214,1637,173
14367,445,214,1638,173
14368,445,214,1639,173
14369,445,214,1640,173
14370,445,214,1641,173
14371,445,214,1642,173
14372,445,214,1643,173
14373,445,214,1644,173
14374,445,214,1645,173
14375,445,214,1646,173
14376,445,214,1647,173
14377,445,214,1648,173
14378,445,214,1649,173
14379,445,214,1650,173
14380,445,214,1651,173
14381,445,214,1652,173
14382,445,214,1653,173
14383,445,214,1654,173
14384,445,214,1655,173
14385,445,214,1656,173
16537,445,214,1657,173
16538,445,214,1658,173
16539,445,214,1659,173
16540,445,214,1660,173
16541,445,214,1661,173
16542,445,214,1662,173
16543,445,214,1663,173
16544,445,214,1664,173
16545,445,214,1665,173
16546,445,214,1666,173
16547,445,214,1667,173
16548,445,214,1668,173
16549,445,214,1669,173
16550,445,214,1670,173
16551,445,214,1671,173
16552,445,214,1672,173
16553,445,214,1673,173
16554,445,214,1674,173
16555,445,214,1675,173
16556,445,214,1676,173
16557,445,214,1677,173
16558,445,214,1678,173
16559,445,214,1679,173
16560,445,214,1680,173
16561,445,214,1681,173
16562,445,214,1682,173
16563,445,214,1683,173
16564,445,214,1684,173
16565,445,214,1685,173
16566,445,214,1686,173
16567,445,214,1687,173
16597,445,214,1688,173
16598,445,214,1689,173
16599,445,214,1690,173
16600,445,214,1691,173
16601,445,214,1692,173
16602,445,214,1693,173
16603,445,214,1694,173
16604,445,214,1695,173
16605,445,214,1696,173
16606,445,214,1697,173
16607,445,214,1698,173
16608,445,214,1699,173
16609,445,214,1700,173
16610,445,214,1701,173
16611,445,214,1702,173
16612,445,214,1703,173
16613,445,214,1704,173
16614,445,214,1705,173
16615,445,214,1706,173
16616,445,214,1707,173
16617,445,214,1708,173
16618,445,214,1709,173
16619,445,214,1710,173
16620,445,214,1711,173
16621,445,214,1712,173
16622,445,214,1713,173
16623,445,214,1714,173
16624,445,214,1715,173
16625,445,214,1716,173
16626,445,214,1717,173
16627,445,214,1718,173
16628,445,214,1719,173
16629,445,215,1720,173
16630,445,216,1720,173
16631,445,217,1720,173
16632,445,218,1720,173
16635,445,219,1720,174
16636,445,220,1720,175
16637,445,221,1720,176
16638,445,222,1720,177
16646,445,223,1720,178
16647,445,224,1720,179
16648,445,225,1720,180
16649,445,226,1720,181
16650,445,227,1720,182
16651,445,228,1720,183
16652,445,229,1720,183
16653,445,230,1720,183
16654,445,231,1720,183
16655,445,232,1720,184
16656,445,233,1720,185
16657,445,234,1720,186
16658,445,234,1720,187
16742,445,235,1720,187
16743,445,236,1720,187
16744,445,237,1720,187
16745,445,238,1720,187
16746,445,239,1720,187
16747,445,240,1720,187
16754,445,241,1720,187
16755,445,242,1720,187
16756,445,243,1720,187
16757,445,244,1720,187
16758,445,245,1720,187
16759,445,246,1720,187
16811,445,246,1720,188
17321,445,246,1721,188
17324,445,246,1722,188
17325,445,246,1723,188
17326,445,246,1724,188
17327,445,246,1725,188
17328,445,246,1726,188
17329,445,246,1727,188
17330,445,246,1728,188
17331,445,246,1729,188
17332,445,246,1730,188
17333,445,246,1731,188
17334,445,246,1732,188
17335,445,246,1733,188
17336,445,246,1734,188
17337,445,246,1735,188
17346,445,246,1736,188
17347,445,246,1737,188
17348,445,246,1738,188
17349,445,246,1739,188
17350,445,246,1740,188
17351,445,246,1741,188
17352,445,246,1742,188
17353,445,246,1743,188
17354,445,246,1744,188
17355,445,246,1745,188
17356,445,246,1746,188
17357,445,246,1747,188
17358,445,246,1748,188
17359,445,246,1749,188
17360,445,246,1750,188
17361,445,246,1751,188
17394,445,246,1752,188
17395,445,246,1753,188
17396,445,246,1754,188
17397,445,246,1755,188
17398,445,246,1756,188
17399,445,246,1757,188
17400,445,246,1758,188
17401,445,246,1759,188
17402,445,246,1760,188
17403,445,246,1761,188
17404,445,246,1762,188
17405,445,246,1763,188
17406,445,246,1764,188
17407,445,246,1765,188
17408,445,246,1766,188
17409,445,246,1767,188
17410,445,246,1768,188
17411,445,246,1769,188
17412,445,246,1770,188
17413,445,246,1771,188
17414,445,246,1772,188
17415,445,246,1773,188
17416,445,246,1774,188
17417,445,246,1775,188
17418,445,246,1776,188
17436,445,246,1777,188
17437,445,246,1778,188
17438,445,246,1779,188
17439,445,246,1780,188
17440,445,246,1781,188
17441,445,246,1782,188
17442,445,246,1783,188
17443,445,246,1784,188
17444,445,246,1785,188
17445,445,246,1786,188
17450,446,246,1786,188
17451,447,246,1786,188
17452,448,246,1786,188
17453,449,246,1786,188
17456,449,246,1787,188
17457,449,246,1788,188
17458,449,246,1789,188
17459,449,246,1790,188
17460,449,246,1791,188
17461,449,246,1792,188
17463,450,246,1792,188
17464,451,246,1792,188
17465,452,246,1792,188
17466,453,246,1792,188
17467,454,246,1792,188
17468,455,246,1792,188
17507,456,246,1792,188
17508,456,246,1793,188
17509,456,246,1794,188
17510,456,246,1795,188
17511,457,246,1796,188
17512,458,246,1797,188
17513,459,246,1798,188
17514,460,246,1799,188
17515,461,246,1800,188
17516,462,246,1801,188
17517,463,246,1802,188
17518,464,246,1803,188
17519,465,246,1804,188
17520,466,246,1805,188
17521,466,246,1806,188
17524,466,246,1806,189
17525,466,246,1806,190
17526,466,246,1806,191
17527,466,246,1806,192
17528,466,246,1806,193
17529,466,246,1806,194
17530,466,246,1806,195
17577,466,247,1806,195
17578,466,248,1806,195
17579,466,249,1806,195
17580,466,250,1806,195
17582,466,251,1806,195
17583,466,252,1806,195
17584,466,253,1806,195
17585,466,254,1806,195
17588,466,255,1806,195
17589,466,256,1806,195
17590,466,257,1806,196
17591,466,258,1806,196
17593,466,259,1806,197
17594,466,260,1806,198
17595,466,261,1806,199
17596,466,262,1806,200
17597,466,263,1806,201
17598,466,264,1806,202
17599,466,265,1806,203
17602,466,266,1806,204
17603,466,267,1806,205
17604,466,268,1806,206
17605,466,269,1806,207
17606,466,270,1806,208
17607,466,271,1806,209
17608,466,272,1806,210
17609,466,273,1806,211
17610,466,274,1806,212
17611,466,275,1806,213
17612,466,276,1806,214
17614,466,277,1806,215
17615,466,278,1806,216
17616,466,279,1806,217
17617,466,280,1806,218
17621,466,281,1806,219
17622,466,282,1806,220
17623,466,283,1806,221
17624,466,284,1806,222
17625,466,285,1806,223
17626,466,286,1806,224
17627,466,287,1806,225
17628,466,288,1806,226
17632,466,288,1806,227
17634,466,289,1806,227
17635,466,290,1806,227
17636,466,291,1806,227
17649,466,291,1806,228
17655,466,292,1806,228
17710,466,292,1806,229
17718,466,293,1806,229
17743,466,294,1806,229
17748,466,295,1806,229
17755,466,296,1806,229
17756,466,297,1806,229
17757,466,298,1806,229
17758,466,299,1806,229
17759,466,300,1806,229
17760,466,301,1806,229
17761,466,302,1806,229
17762,466,303,1806,229
17763,466,304,1806,229
17764,466,305,1806,229
17765,466,306,1806,229
17766,466,307,1806,229
17767,466,308,1806,229
17768,466,309,1806,229
17769,466,310,1806,229
17771,466,310,1806,230
17772,466,311,1806,230
17773,466,312,1806,230
17774,466,313,1806,230
17775,466,314,1806,230
17776,466,315,1806,230
17777,466,316,1806,230
17778,466,317,1806,230
17781,466,317,1806,231
17782,466,317,1806,232
17783,466,317,1806,233
17784,466,317,1806,234
17785,466,317,1806,235
17787,466,317,1806,236
17788,466,317,1806,237
17789,466,317,1806,238
17790,466,317,1806,239
17791,466,317,1806,240
17792,466,317,1806,241
17793,466,317,1806,242
17794,466,318,1806,243
17795,466,319,1806,244
17796,466,320,1806,244
17797,466,321,1806,244
17798,466,322,1806,244
17799,466,323,1806,244
17800,466,324,1806,244
17801,466,325,1806,244
17802,466,326,1806,244
17823,466,327,1806,244
17824,466,328,1806,244
17825,466,329,1806,244
17834,466,330,1806,244
17835,466,331,1806,244
17836,466,332,1806,244
17837,466,333,1806,244
17838,466,334,1806,244
17839,466,335,1806,244
17840,466,336,1806,244
17841,466,337,1806,244
17842,466,338,1806,244
17843,466,339,1806,244
17844,466,340,1806,244
17845,466,341,1806,244
17846,466,342,1806,244
17847,466,343,1806,244
17848,466,344,1806,244
17850,466,345,1806,244
17851,466,346,1806,244
17852,466,347,1806,244
17853,466,348,1806,244
17854,466,349,1806,244
17855,466,350,1806,244
17856,466,351,1806,244
17857,466,352,1806,244
17858,466,353,1806,244
17859,466,354,1806,244
17860,466,355,1806,244
17861,466,356,1806,244
17862,466,357,1806,244
17863,466,358,1806,244
17864,466,359,1806,244
17865,466,360,1806,244
17866,466,361,1806,244
17867,466,362,1806,244
17868,466,363,1806,244
17869,466,364,1806,244
17870,466,365,1806,244
17871,466,366,1806,244
17872,466,367,1806,244
17873,466,368,1806,244
17874,466,369,1806,244
17875,466,370,1806,244
17876,466,371,1806,244
17877,466,372,1806,244
17878,466,373,1806,244
17879,466,374,1806,244
17880,466,375,1806,244
17881,466,376,1806,244
17882,466,377,1806,244
17883,466,378,1806,244
17884,466,379,1806,244
17885,466,380,1806,244
17886,466,381,1806,244
17887,466,382,1806,244
17888,466,383,1806,244
17889,466,384,1806,244
17890,466,385,1806,244
17891,466,386,1806,244
17892,466,387,1806,244
17893,466,388,1806,244
17894,466,389,1806,244
17895,466,390,1806,244
17896,466,391,1806,244
17897,466,392,1806,244
17898,466,393,1806,244
17899,466,394,1806,244
17900,466,395,1806,244
17901,466,396,1806,244
17902,466,397,1806,244
17903,466,398,1806,244
17904,466,399,1806,244
17905,466,400,1806,244
17906,466,401,1806,244
17907,466,402,1806,244
17908,466,403,1806,244
17909,466,404,1806,244
17910,466,405,1806,244
17911,466,406,1806,244
17912,466,407,1806,244
17913,466,408,1806,244
17914,466,409,1806,244
17915,466,410,1806,244
17916,466,411,1806,244
17917,466,412,1806,244
17918,466,413,1806,244
17919,466,414,1806,244
17920,466,415,1806,244
17921,466,416,1806,244
17922,466,417,1806,244
17923,466,418,1806,244
17936,466,419,1806,244
17937,466,420,1806,244
17938,466,421,1806,244
17939,466,422,1806,244
17940,466,423,1806,244
17941,466,424,1806,244
17942,466,425,1806,244
17943,466,426,1806,244
17944,466,427,1806,244
17945,466,428,1806,244
17946,466,429,1806,244
17981,466,430,1806,244
17982,466,431,1806,244
17983,466,432,1806,244
17984,466,433,1806,244
17989,466,434,1806,244
17993,466,435,1806,244
17994,466,436,1806,244
17995,466,437,1806,244
17996,466,438,1806,244
18000,466,439,1806,244
18001,466,440,1806,244
18002,466,441,1806,244
18003,466,442,1806,244
18005,466,443,1806,244
18006,466,444,1806,244
18007,466,445,1806,244
18008,466,446,1806,244
18014,466,447,1806,244
18524,466,448,1806,244
18525,466,449,1806,244
18526,466,450,1806,244
18527,466,451,1806,244
18528,466,452,1806,244
18531,466,452,1806,245
18532,466,453,1806,246
18533,466,454,1806,247
18534,466,455,1806,248
18535,466,456,1806,249
18536,466,456,1806,250
18537,466,456,1806,251
18548,466,456,1806,252
18549,466,456,1806,253
18550,466,456,1806,254
18551,466,456,1806,255
18552,466,456,1806,256
18554,466,456,1806,257
18555,466,457,1806,258
18556,466,457,1806,259
18557,466,457,1806,260
18558,466,457,1806,261
18559,466,457,1806,262
18560,466,458,1806,263
18561,466,458,1806,264
18562,466,458,1806,265
18563,466,458,1806,266
18564,466,458,1806,267
18576,466,459,1806,267
18577,466,460,1806,267
18578,466,461,1806,267
18579,466,462,1806,267
18580,466,463,1806,267
18581,466,464,1806,267
18749,466,464,1807,267
18750,466,464,1808,267
18751,466,464,1809,267
18752,466,464,1810,267
18753,466,464,1811,267
18754,466,464,1812,267
18755,466,464,1813,267
18756,466,464,1814,267
18757,466,464,1815,267
18762,466,464,1816,267
18783,466,464,1816,268
18784,466,464,1816,269
18785,466,464,1816,270
18786,466,464,1816,271
18870,466,464,1816,272
19016,466,464,1817,272
19021,466,464,1818,272
19022,466,464,1819,272
19023,466,464,1820,272
19024,466,464,1821,272
19025,466,464,1822,272
19026,466,464,1823,272
19027,466,464,1824,272
19028,466,464,1825,272
19033,466,464,1826,272
19034,466,464,1827,272
19035,466,464,1828,272
19036,466,464,1829,272
19037,466,464,1830,272
19040,466,464,1831,272
19041,466,464,1832,272
19042,466,464,1833,272
19043,466,464,1834,272
19047,466,464,1835,272
